,name,address,district,street,cate1,phone,x,y,카카오 평점,카카오 리뷰,카카오 URL,네이버 평점,네이버 리뷰,네이버 URL,구글 평점,구글 리뷰,구글 URL,lon,lat
535,하루스시물회,부산광역시 남구 문현동 734-11번지 외1필지,남구,문현동,회집,,388138.5088,184773.1685,,,,4.46,98,https://m.place.naver.com/share?id=1995381093&tabsPath=%2Fhome&appMode=detail,,,,129.0623221893232,35.14453672320188
536,도심속의 흑염소 얼큰탕,부산광역시 남구 문현동 738-1,남구,문현동,횟집,051 632 0002,388218.9198,184800.7966,0.0,0,https://place.map.kakao.com/1796037888#review,4.63,51,https://m.place.naver.com/share?id=1744780224&tabsPath=%2Fhome&appMode=detail,4.2,리뷰 9개,https://goo.gl/maps/WK4FgK6qSnG9Vcji9,129.0632102997857,35.14477056197295
537,인생카레,부산광역시 남구 문현동 763-28번지,남구,문현동,일식,,388109.5182,184665.6673,,,,,,,,,,129.06197981678565,35.143573799704896
538,명지횟집,부산광역시 남구 문현동 769-6번지,남구,문현동,회집,051 635 8128,388221.6062,184591.6286,5.0,0,https://place.map.kakao.com/17461236#review,,,,3.9,리뷰 9개,https://goo.gl/maps/6EfxCRujJdrqFKL77,129.06319216248568,35.14288593663225
539,수산횟집,부산광역시 남구 문현동 84-10,남구,문현동,횟집,051 633 6611,389276.6814,184666.0388,0.0,1,https://place.map.kakao.com/1290199910#review,,,,,,,129.07477932830557,35.14335844338835
540,물레수산,부산광역시 남구 문현동 852-3 시흥빌라 101호,남구,문현동,횟집,051 631 3919,388415.3621,183701.2125,0.0,0,https://place.map.kakao.com/462492598#review,,,,5.0,리뷰 2개,https://goo.gl/maps/ktkaKDoNMaDEem7S7,129.06511415282068,35.13482910335323
541,다모아도매회센타,부산광역시 남구 문현동 85-8번지 (1층),남구,문현동,회집,051 6315666,389280.2204,184615.4436,5.0,5,https://place.map.kakao.com/845993570#review,,,,,,,129.07480656009326,35.14290203495822
542,마싯나베,부산광역시 남구 용당동 566-5,남구,용당동,일식,,391111.5956,182525.2566,0.0,2,https://place.map.kakao.com/72057243#review,4.73,30,https://m.place.naver.com/share?id=1051158773&tabsPath=%2Fhome&appMode=detail,,,,129.09440684025847,35.123728708796605
543,삼성시장안에 감포회집,부산광역시 남구 용호동 126-4번지 외1필지,남구,용호동,회집,051 628 6753,392300.9184,182588.2202,,,,,,,4.2,리뷰 136개,https://goo.gl/maps/TpkWVZiCFSPSqXuX7,129.10746046366586,35.124069605087215
544,홍어 예찬,부산광역시 남구 용호동 135-10번지,남구,용호동,회집,,392450.527,182626.2639,0.0,0,https://place.map.kakao.com/1196900615#review,,,,4.3,리뷰 7개,https://goo.gl/maps/W6QH7Q2wu24iCoZXA,129.10910952389506,35.12438372238917
545,감포횟집,부산광역시 남구 용호동 142번지,남구,용호동,회집,051 6116060,392406.4013,182670.0591,3.0,4,https://place.map.kakao.com/16723737#review,,,,4.2,리뷰 136개,https://goo.gl/maps/GSvS1FXfRr43dNZb7,129.10863593268778,35.12478663233857
546,동명카츠,부산광역시 남구 용호동 176-30번지 엘지메트로시티상가,남구,용호동,일식,051 9229112,392474.5781,183052.2112,,,,,,,,,,129.10947223760928,35.128215833753266
547,이가횟집,부산광역시 남구 용호동 196-1,남구,용호동,횟집,051 6118848,392211.8754,182782.5905,0.0,3,https://place.map.kakao.com/16973923#review,,,,3.5,리뷰 23개,https://goo.gl/maps/fJN5TnGPXVLMX6f18,129.10652937535747,35.12583737987159
548,크라운호프 부산용호자이점,부산광역시 남구 용호동 197 GS하이츠자이,남구,용호동,일식,,392336.8248,183544.3862,5.0,0,https://place.map.kakao.com/2116047813#review,,,,,,,129.1080762885839,35.13267538823101
549,청정인,부산광역시 남구 용호동 197 GS하이츠자이 401동 120호,남구,용호동,횟집,,392336.8248,183544.3862,4.5,2,https://place.map.kakao.com/197914611#review,4.55,77,https://m.place.naver.com/share?id=1234654512&tabsPath=%2Fhome&appMode=detail,4.0,리뷰 2개,https://goo.gl/maps/Nw4FrVYQou74t6ha6,129.1080762885839,35.13267538823101
550,돈돈정,부산광역시 남구 용호동 197번지 GS하이츠자이 401동 147-4호,남구,용호동,일식,051 611 1368,392336.8248,183544.3862,,,,,,,,,,129.1080762885839,35.13267538823101
551,스시정,부산광역시 남구 용호동 227-9,남구,용호동,일식,051 625 6225,392270.9947,182659.7204,3.0,0,https://place.map.kakao.com/1331853779#review,4.47,38,https://m.place.naver.com/share?id=16543943&tabsPath=%2Fhome&appMode=detail,,,,129.10714900265643,35.124719351433775
552,함지골 해물 아구찜,부산광역시 남구 용호동 370-10,남구,용호동,횟집,,392420.0561,182156.9326,0.0,0,https://place.map.kakao.com/2055082858#review,4.67,20,https://m.place.naver.com/share?id=1663928200&tabsPath=%2Fhome&appMode=detail,,,,129.10866639296768,35.120162051761575
553,성림횟집,부산광역시 남구 용호동 371-21,남구,용호동,횟집,051 6233488,392537.1434,182224.0339,,,,,,,,,,129.1099656058247,35.12074410408195
554,금자씨네,부산광역시 남구 용호동 396-4 b동,남구,용호동,일식,051 6239942,392382.6026,182104.5284,0.0,0,https://place.map.kakao.com/131987839#review,,,,,,,129.10824362110102,35.11969717174068
555,용호동 횟집,부산광역시 남구 용호동 396-4번지 빅세일마트,남구,용호동,횟집,051 6232082,392382.6026,182104.5284,3.0,6,https://place.map.kakao.com/1430787094#review,,,,,,,129.10824362110102,35.11969717174068
556,참치점빵,부산광역시 남구 용호동 408-5번지 대림주택 104호,남구,용호동,일식,,392312.7448,182122.8436,0.0,3,https://place.map.kakao.com/1541504922#review,,,,,,,129.10748203669314,35.119875477325884
557,만타스시31,부산광역시 남구 용호동 414-27,남구,용호동,일식,,392192.5659,182173.3342,0.0,2,https://place.map.kakao.com/659748869#review,,,,,,,129.1061762527264,35.12035319482736
558,막썰어횟집,부산광역시 남구 용호동 494-17,남구,용호동,횟집,051 6265277,392399.0105,181743.2241,0.0,0,https://place.map.kakao.com/15867171#review,,,,3.6,리뷰 38개,https://goo.gl/maps/LUhwEQdM5wX3ZhMv9,129.10833956269107,35.11643959776131
559,만보족발 용호점,부산광역시 남구 용호동 494-19번지 용호김밥,남구,용호동,일식,051 623 1277,392420.3275,181740.5233,0.0,0,https://place.map.kakao.com/1680177499#review,4.33,223,https://m.place.naver.com/share?id=1567286123&tabsPath=%2Fhome&appMode=detail,,,,129.10857262002008,35.11641120138098
560,삼천포횟집,부산광역시 남구 용호동 500-15,남구,용호동,횟집,051 6235969,392556.3531,181721.27,0.0,0,https://place.map.kakao.com/16213689#review,,,,3.7,리뷰 3개,https://goo.gl/maps/GbhhfEDWxDEGQqPt5,129.11005930497683,35.1162118027484
561,행복수산착한대게 용호점,부산광역시 남구 용호동 5-12,남구,용호동,횟집,051 621 7778,393137.8655,183440.4915,,,,,,,,,,129.11683505720694,35.13158631240905
562,동산횟집,부산광역시 남구 용호동 5-12,남구,용호동,횟집,051 6285464,393137.8655,183440.4915,2.3,2,https://place.map.kakao.com/23994449#review,4.45,38,https://m.place.naver.com/share?id=13002516&tabsPath=%2Fhome&appMode=detail,4.1,리뷰 37개,https://goo.gl/maps/KeT9VgUWq7Ferwbq6,129.11683505720694,35.13158631240905
563,동산호횟집,부산광역시 남구 용호동 5-12번지,남구,용호동,회집,051 6285465,393137.8655,183440.4915,0.0,0,https://place.map.kakao.com/19923694#review,,,,4.1,리뷰 37개,https://goo.gl/maps/QrzSvSV83sqQ3wBT7,129.11683505720694,35.13158631240905
564,해화도,부산광역시 남구 용호동 514-23 지상태권도,남구,용호동,일식,,392999.2104,181921.0767,0.0,1,https://place.map.kakao.com/1926353243#review,,,,4.8,리뷰 8개,https://goo.gl/maps/N8XaV3ni626XUwu29,129.11496060031055,35.11792685766946
565,고성횟집,부산광역시 남구 용호동 516-10,남구,용호동,횟집,,392543.9125,181589.6983,,,,4.43,29,https://m.place.naver.com/share?id=1779083280&tabsPath=%2Fhome&appMode=detail,,,,129.10989234216748,35.11502905007488
566,형제회,부산광역시 남구 용호동 531-1번지 외 5필지,남구,용호동,회집,051 6289936,392465.9888,181543.2026,5.0,2,https://place.map.kakao.com/833732046#review,,,,,,,129.1090273256547,35.114625121442764
567,경미횟집,부산광역시 남구 용호동 555-21번지,남구,용호동,회집,051 6239269,392398.1089,181106.4443,5.0,4,https://place.map.kakao.com/16431209#review,4.36,137,https://m.place.naver.com/share?id=16575144&tabsPath=%2Fhome&appMode=detail,,,,129.10818178142907,35.11070398250031
568,리틀키샤,부산광역시 남구 용호동 556-1번지 성모플라자 104호,남구,용호동,일식,,392301.7833,181162.6072,,,,,,,,,,129.10713893428564,35.11122824677376
569,형제우동,부산광역시 남구 용호동 660-10번지,남구,용호동,일식,,392343.4389,181928.8394,0.0,2,https://place.map.kakao.com/871655963#review,,,,4.0,리뷰 2개,https://goo.gl/maps/WytKZT1Nj9N5NzZDA,129.10777347259528,35.118122130473495
570,오륙도 현,부산광역시 남구 용호동 78-14,남구,용호동,횟집,,392395.2435,182306.0492,0.0,0,https://place.map.kakao.com/716012547#review,4.76,19,https://m.place.naver.com/share?id=1875766927&tabsPath=%2Fhome&appMode=detail,,,,129.1084290212638,35.12150995301703
571,준마,부산광역시 남구 용호동 78-27번지,남구,용호동,일식,051 925 5279,392393.9462,182280.0126,4.7,1,https://place.map.kakao.com/1016416950#review,,,,4.1,리뷰 30개,https://goo.gl/maps/zAzkpXMiLihbZeQM7,129.10840874948047,35.121275676599254
572,쌍둥이네 보리밥,부산광역시 남구 용호동 82-12번지 분포횟집,남구,용호동,횟집,051 627 5556,392409.9715,182592.4799,5.0,3,https://place.map.kakao.com/1718110739#review,4.68,156,https://m.place.naver.com/share?id=1208732738&tabsPath=%2Fhome&appMode=detail,,,,129.1086570453271,35.124087158276495
573,이기대 어구야,부산광역시 남구 용호동 85-17번지,남구,용호동,횟집,051 6240011,392620.7099,182601.6963,5.0,2,https://place.map.kakao.com/1961346558#review,4.46,191,https://m.place.naver.com/share?id=1413876902&tabsPath=%2Fhome&appMode=detail,4.5,리뷰 591개,https://goo.gl/maps/qkbFpDLwQMKmckYH6,129.11096959451334,35.12412991565728
574,회랑 장어랑,부산광역시 남구 용호동 895-16번지 뉴타운 4층,남구,용호동,회집,051611 1696,392595.7681,180328.4612,3.8,12,https://place.map.kakao.com/26528158#review,4.5,107,https://m.place.naver.com/share?id=36449626&tabsPath=%2Fhome&appMode=detail,4.8,리뷰 6개,https://goo.gl/maps/6xksNxAbpwuCM7G4A,129.11016761891617,35.10365857138984
575,오륙도수산,부산광역시 남구 용호동 895-17,남구,용호동,일식,,392615.6778,180302.4835,0.0,0,https://place.map.kakao.com/707023189#review,,,,,,,129.11037980464192,35.10342077503686
576,스테이 오륙,부산광역시 남구 용호동 944 오륙도 에스케이뷰 아파트 제2상가동 106(일부)호,남구,용호동,일식,,393163.7068,180257.3245,,,,,,,,,,129.11637599661384,35.102909189592665
577,지로의 꿈,부산광역시 남구 용호동 944번지 오륙도 에스케이뷰 아파트,남구,용호동,일식,,393163.7068,180257.3245,0.0,1,https://place.map.kakao.com/367419426#review,,,,,,,129.11637599661384,35.102909189592665
578,투썸플레이스 더블유 스퀘어점,부산광역시 남구 용호동 954 더블유,남구,용호동,일식,051 6227715,392495.0468,183633.9445,1.5,0,https://place.map.kakao.com/1577518335#review,,,,,,,129.10983195070054,35.13345185993541
579,브로큰 비스킷(Broken Biscuit),부산광역시 남구 용호동 954 더블유,남구,용호동,일식,,392495.0468,183633.9445,,,,4.39,28,https://m.place.naver.com/share?id=1608705629&tabsPath=%2Fhome&appMode=detail,,,,129.10983195070054,35.13345185993541
580,스미비,부산광역시 남구 용호동 954번지 더블유,남구,용호동,일식,,392495.0468,183633.9445,5.0,25,https://place.map.kakao.com/1421418262#review,,,,5.0,리뷰 1개,https://goo.gl/maps/RhiC2S6rc8bNQRKL9,129.10983195070054,35.13345185993541
581,스시미르네 용호점,부산광역시 남구 용호동 957-1번지 힐탑탑플레이스 B동 101(ㅤㅇㅣㄼ호,남구,용호동,일식,,392515.6897,183481.9411,,,,4.47,670,https://m.place.naver.com/share?id=1466811291&tabsPath=%2Fhome&appMode=detail,4.3,리뷰 156개,https://goo.gl/maps/nSZuFSiNV1jxRe8s5,129.1100229335152,35.13207875212287
582,여우선장,부산광역시 남구 용호동 976번지 쌍용예가@상가 107호,남구,용호동,일식,051 9230023,392258.593,181281.7543,0.0,7,https://place.map.kakao.com/1533346633#review,,,,4.5,리뷰 48개,https://goo.gl/maps/yP7VXMTjHtHR6oSu5,129.1066931464364,35.112309701432046
583,먹물,부산광역시 남구 우암동 67-2번지 우암동우체국,남구,우암동,회집,,389400.9146,182587.9378,,,,,,,,,,129.07566607720375,35.12461628829555
584,교통부횟집,부산광역시 동구 범일동 1308-3번지,동구,범일동,회집,051 6369992,387227.2934,184431.2016,5.0,0,https://place.map.kakao.com/444626697#review,,,,,,,129.05225194084863,35.14162620208108
585,합천횟집,부산광역시 동구 범일동 1424-9번지,동구,범일동,횟집,051 6355701,386880.9853,184283.1218,4.4,1,https://place.map.kakao.com/10929635#review,4.38,45,https://m.place.naver.com/share?id=16957799&tabsPath=%2Fhome&appMode=detail,,,,129.04842082153715,35.14035665355875
586,부산물회,부산광역시 동구 범일동 29-3번지,동구,범일동,회집,051 6461545,387269.1464,184362.4066,0.0,0,https://place.map.kakao.com/433189623#review,,,,,,,129.05269533273562,35.140998730963474
587,가미 스시,부산광역시 동구 범일동 570-33,동구,범일동,횟집,051 6478200,387822.9163,184004.6269,3.6,23,https://place.map.kakao.com/353896386#review,,,,4.3,리뷰 101개,https://goo.gl/maps/FPDwJ8nDAmuPbZZKA,129.05868675961165,35.1376728211349
588,타이가 텐푸라 현대백화점 범일동점,부산광역시 동구 범일동 62-5 현대백화점 부산점,동구,범일동,일식,051 667 0931,387539.7677,184402.9665,,,,,,,4.0,"리뷰 1,947개",https://goo.gl/maps/ZGRLFf97NDzCXF9y8,129.05567217011787,35.14131372629772
589,부산횟집,부산광역시 동구 범일동 644-10번지,동구,범일동,회집,051 6434744,387497.8623,183999.0467,5.0,1,https://place.map.kakao.com/16666729#review,,,,,,,129.0551210905475,35.137683118438005
590,우기네..회,부산광역시 동구 범일동 660-63번지,동구,범일동,회집,051 6356921,387527.6841,184076.5627,0.0,2,https://place.map.kakao.com/710825635#review,4.35,40,https://m.place.naver.com/share?id=883768989&tabsPath=%2Fhome&appMode=detail,,,,129.05546567329873,35.13837581175005
591,백산,부산광역시 동구 범일동 830-140,동구,범일동,일식,051 635 8219,387991.8589,184124.7423,3.9,78,https://place.map.kakao.com/1783974848#review,,,,,,,129.06056660058414,35.13872326992055
592,마스터스시,부산광역시 동구 범일동 830-140번지,동구,범일동,일식,,387991.8589,184124.7423,5.0,2,https://place.map.kakao.com/26554700#review,4.43,213,https://m.place.naver.com/share?id=36433994&tabsPath=%2Fhome&appMode=detail,4.4,리뷰 9개,https://goo.gl/maps/VicaWwcUxejqHb7S8,129.06056660058414,35.13872326992055
593,다께,부산광역시 동구 범일동 830-257,동구,범일동,일식,051 631 6890,387745.5114,184134.2635,3.8,2,https://place.map.kakao.com/16811158#review,4.41,38,https://m.place.naver.com/share?id=16495752&tabsPath=%2Fhome&appMode=detail,3.8,리뷰 99개,https://goo.gl/maps/hW81vFHpjGcLukFs6,129.0578673882962,35.138854985322375
594,길세이로무시 범일점,부산광역시 동구 범일동 830-258,동구,범일동,일식,,387767.6287,184118.4041,4.0,42,https://place.map.kakao.com/38656604#review,4.62,247,https://m.place.naver.com/share?id=1094659460&tabsPath=%2Fhome&appMode=detail,4.1,리뷰 14개,https://goo.gl/maps/QymfuP8gH1ju2cHCA,129.05810632116513,35.1387080049113
595,송죽,부산광역시 동구 범일동 830-260,동구,범일동,일식,051644 5544,387770.4454,184100.2074,4.0,22,https://place.map.kakao.com/15379171#review,,,,,,,129.05813307845364,35.13854356866114
596,마틸다102,부산광역시 동구 범일동 830-260 (2층),동구,범일동,일식,051 6445544,387770.4454,184100.2074,,,,,,,,,,129.05813307845364,35.13854356866114
597,감포참가자미,부산광역시 동구 범일동 830-282,동구,범일동,횟집,051 643 3187,387770.6739,184073.3626,4.3,12,https://place.map.kakao.com/8137458#review,4.41,300,https://m.place.naver.com/share?id=16497964&tabsPath=%2Fhome&appMode=detail,4.1,리뷰 303개,https://goo.gl/maps/LUpsjS3aQoJcL6nw6,129.05812949164095,35.13830171508726
598,감포참가자미2,부산광역시 동구 범일동 830-282번지,동구,범일동,회집,051 6433188,387770.6739,184073.3626,,,,,,,4.1,리뷰 303개,https://goo.gl/maps/3wp3m9qForLotGMT9,129.05812949164095,35.13830171508726
599,엔티엠(NTM),부산광역시 동구 범일동 830-296 진흥 마제스타워 범일,동구,범일동,일식,,388171.8877,184002.5246,,,,,,,4.0,리뷰 1개,https://goo.gl/maps/2qbAxoWXkzAncd5V8,129.0625129422419,35.13758874906957
600,포항 참가자미,부산광역시 동구 범일동 830-301,동구,범일동,횟집,,387939.7238,184255.0859,0.0,0,https://place.map.kakao.com/16666709#review,,,,4.0,리뷰 50개,https://goo.gl/maps/anpe2RSoQnbhdVun9,129.06002451282876,35.13990709931298
601,대게천국,부산광역시 동구 범일동 830-303번지,동구,범일동,회집,051 6450025,387768.095,184215.0029,2.7,26,https://place.map.kakao.com/27468925#review,,,,3.7,리뷰 39개,https://goo.gl/maps/H5WbrFCHtvVLTFbN6,129.05813335820278,35.13957805474097
602,장어나라 숯불구이,부산광역시 동구 범일동 830-32,동구,범일동,횟집,051 6461582,387669.1187,184114.3271,1.0,3,https://place.map.kakao.com/27180220#review,4.45,100,https://m.place.naver.com/share?id=37194770&tabsPath=%2Fhome&appMode=detail,4.4,리뷰 23개,https://goo.gl/maps/ZtT6ud9BY2sueixw7,129.05702516448164,35.13868964056568
603,어가 해물촌,부산광역시 동구 범일동 830-33,동구,범일동,횟집,051 6332372,387672.5087,184100.1976,1.0,0,https://place.map.kakao.com/1535224774#review,4.44,42,https://m.place.naver.com/share?id=1947014110&tabsPath=%2Fhome&appMode=detail,4.3,리뷰 6개,https://goo.gl/maps/VCB6xN3Kg7HNNG8e8,129.05705913316228,35.13856173395854
604,이화참치,"부산광역시 동구 범일동 830-46 830-47,48",동구,범일동,횟집,051 6341778,387721.1198,184213.7906,,,,4.38,25,https://m.place.naver.com/share?id=1887155706&tabsPath=%2Fhome&appMode=detail,,,,129.0576179614528,35.13957589136797
605,우기네..,"부산광역시 동구 범일동 830-46번지 ,830-47, 830-48",동구,범일동,회집,051 6364064,387721.1198,184213.7906,0.0,2,https://place.map.kakao.com/710825635#review,,,,,,,129.0576179614528,35.13957589136797
606,화성식당,부산광역시 동구 범일동 830-90,동구,범일동,일식,051 6338184,388059.9111,184274.7477,4.0,2,https://place.map.kakao.com/10975643#review,,,,,,,129.0613469375583,35.140061772302964
607,정원바다횟집,부산광역시 동구 범일동 833-18번지,동구,범일동,회집,051 6436619,387668.372,184209.2077,0.0,2,https://place.map.kakao.com/16346938#review,3.9,40,https://m.place.naver.com/share?id=16497967&tabsPath=%2Fhome&appMode=detail,3.4,리뷰 30개,https://goo.gl/maps/oygToL78XcLiwPSz7,129.05703849870025,35.13954443995489
608,히노아지 부산진역점,부산광역시 동구 수정동 116-4번지,동구,수정동,일식,051 468 5055,386365.5932,182784.437,5.0,41,https://place.map.kakao.com/642143730#review,,,,,,,129.0424315172648,35.12695225290501
609,우미참치,부산광역시 동구 수정동 1-42번지,동구,수정동,회집,,386664.785,183062.4056,0.0,0,https://place.map.kakao.com/1359753897#review,4.6,21,https://m.place.naver.com/share?id=1307946873&tabsPath=%2Fhome&appMode=detail,,,,129.045774604213,35.12940076368455
610,해풍 횟집,부산광역시 동구 수정동 153,동구,수정동,횟집,,386437.193,182868.759,,,,4.43,21,https://m.place.naver.com/share?id=12940948&tabsPath=%2Fhome&appMode=detail,,,,129.04323554479132,35.12769856666322
611,도떼기횟집,부산광역시 동구 수정동 1-68,동구,수정동,횟집,051 4685959,386644.8523,183042.2535,,,,4.5,43,https://m.place.naver.com/share?id=1313423813&tabsPath=%2Fhome&appMode=detail,,,,129.0455515072061,35.12922292983712
612,참치 원장,부산광역시 동구 수정동 170-1 수정상가아파트,동구,수정동,일식,,386461.3006,182931.0843,0.0,0,https://place.map.kakao.com/547117221#review,,,,,,,129.0435139074227,35.128255521896605
613,송씨횟집,부산광역시 동구 수정동 170-1번지,동구,수정동,회집,051 4660191,386461.3006,182931.0843,5.0,0,https://place.map.kakao.com/16214684#review,4.19,45,https://m.place.naver.com/share?id=1729621933&tabsPath=%2Fhome&appMode=detail,4.5,리뷰 2개,https://goo.gl/maps/E86XFLFMB1Z4XEjD8,129.0435139074227,35.128255521896605
614,물금횟집,부산광역시 동구 수정동 170-1번지,동구,수정동,회집,051 4665742,386461.3006,182931.0843,0.0,0,https://place.map.kakao.com/16893166#review,4.38,41,https://m.place.naver.com/share?id=1023041626&tabsPath=%2Fhome&appMode=detail,,,,129.0435139074227,35.128255521896605
615,동해횟집,부산광역시 동구 수정동 170-1번지 1층,동구,수정동,회집,,386461.3006,182931.0843,5.0,1,https://place.map.kakao.com/16867901#review,4.38,102,https://m.place.naver.com/share?id=19498373&tabsPath=%2Fhome&appMode=detail,3.5,리뷰 2개,https://goo.gl/maps/Bd5zyUnuWfdKp7BZ6,129.0435139074227,35.128255521896605
616,시장횟집,부산광역시 동구 수정동 184-2,동구,수정동,횟집,051468 1765,386499.4978,182948.6253,3.4,34,https://place.map.kakao.com/21317115#review,,,,3.8,리뷰 170개,https://goo.gl/maps/R3NKZyqLDaoHzE9W7,129.04393666885986,35.12840645882664
617,수정동시장횟집,부산광역시 동구 수정동 184-2번지,동구,수정동,회집,051 4410133,386499.4978,182948.6253,3.4,34,https://place.map.kakao.com/21317115#review,,,,3.8,리뷰 170개,https://goo.gl/maps/dwBcebrKFbm4Fmfy5,129.04393666885986,35.12840645882664
618,천일횟집,"부산광역시 동구 수정동 189-10번지 ,186-3",동구,수정동,회집,051 4672229,386517.0024,182976.2858,1.8,63,https://place.map.kakao.com/16862244#review,4.14,195,https://m.place.naver.com/share?id=11621101&tabsPath=%2Fhome&appMode=detail,3.5,리뷰 57개,https://goo.gl/maps/HDuHKdqxri1fZ1V77,129.04413482927677,35.12865237977311
619,한산도 횟집,"부산광역시 동구 수정동 189-3번지 189-4,13,14,16",동구,수정동,회집,051 441 2377,386562.6993,183024.6543,5.0,1,https://place.map.kakao.com/887746095#review,,,,,,,129.04464677216978,35.129079614652944
620,진참치 정육점,부산광역시 동구 수정동 210-6번지,동구,수정동,일식,051 441 1050,386577.75,183046.547,,,,4.25,14,https://m.place.naver.com/share?id=1254146103&tabsPath=%2Fhome&appMode=detail,,,,129.04481673040934,35.129274033352026
621,정선장횟집,부산광역시 동구 수정동 214-7번지,동구,수정동,회집,051 4681384,386637.5318,183120.758,5.0,2,https://place.map.kakao.com/27342552#review,,,,4.1,리뷰 7개,https://goo.gl/maps/ZpuorvA8cKsbmocv8,129.04548894297255,35.12993144069105
622,소양강횟집,부산광역시 동구 수정동 221-7번지,동구,수정동,회집,,386627.317,183152.0803,3.0,2,https://place.map.kakao.com/12827182#review,4.57,21,https://m.place.naver.com/share?id=32266838&tabsPath=%2Fhome&appMode=detail,4.7,리뷰 3개,https://goo.gl/maps/fEnZ8RaGMeYrdmx79,129.04538400410553,35.13021547867423
623,준마참치,부산광역시 동구 수정동 230-10번지,동구,수정동,회집,,386601.8384,183179.3247,1.0,6,https://place.map.kakao.com/221337145#review,4.6,25,https://m.place.naver.com/share?id=1632381991&tabsPath=%2Fhome&appMode=detail,5.0,리뷰 5개,https://goo.gl/maps/wYRnXomKRNmFWgzu6,129.04511078232883,35.130465610768795
624,싱싱도매횟집,부산광역시 동구 수정동 545-1,동구,수정동,횟집,,386468.6485,183192.9818,0.0,0,https://place.map.kakao.com/821594742#review,4.3,45,https://m.place.naver.com/share?id=1487869719&tabsPath=%2Fhome&appMode=detail,,,,129.0436534726485,35.13061329159912
625,수성남로28,부산광역시 동구 수정동 608-10,동구,수정동,일식,,386041.9173,183408.7812,0.0,2,https://place.map.kakao.com/1332631763#review,,,,,,,129.03902298573115,35.13263607265641
626,동구청뒤 초밥집,부산광역시 동구 수정동 856-7번지,동구,수정동,일식,051 442 4448,386243.5778,182985.4913,3.4,7,https://place.map.kakao.com/918027718#review,4.59,81,https://m.place.naver.com/share?id=1941655701&tabsPath=%2Fhome&appMode=detail,4.6,리뷰 11개,https://goo.gl/maps/368DMnPrYBiWTPr5A,129.04113894613218,35.128785880374096
627,바다횟집,부산광역시 동구 좌천동 535-13번지 (지하1층),동구,좌천동,회집,051 6478887,387051.287,183607.3244,0.0,2,https://place.map.kakao.com/20714247#review,,,,4.0,리뷰 1개,https://goo.gl/maps/wSU9SvibSMvp29VMA,129.05013556966847,35.13423759949486
628,남해횟집,부산광역시 동구 좌천동 902-7번지,동구,좌천동,회집,051 6313524,386725.2143,183955.2743,0.0,0,https://place.map.kakao.com/16233601#review,,,,4.1,리뷰 22개,https://goo.gl/maps/yungqFXcz6fgNh7P9,129.04663864384875,35.13743236032244
629,다잡아횟집,부산광역시 동구 좌천동 998-1번지,동구,좌천동,회집,,386440.7664,183472.7938,,,,,,,,,,129.04341078708623,35.13313895149338
630,참치정육점,"부산광역시 동구 초량동 1057-3번지 1057-13, 1층 일부",동구,초량동,회집,070 77400198,385609.1891,181336.9129,5.0,0,https://place.map.kakao.com/808332230#review,,,,,,,129.0338136445895,35.114052714970974
631,남해회초밥,부산광역시 동구 초량동 1164-4번지,동구,초량동,회집,051 4691895,386236.0289,182186.4729,5.0,2,https://place.map.kakao.com/16697594#review,,,,,,,129.0408764366294,35.12158983260896
632,스시보노,부산광역시 동구 초량동 1187-1,동구,초량동,일식,,386163.2282,181532.3014,2.8,16,https://place.map.kakao.com/27532969#review,,,,3.3,리뷰 12개,https://goo.gl/maps/dyq2BxL3tmAR9eyS8,129.03993123247085,35.11571058995414
633,나베야,부산광역시 동구 초량동 1187-1 (3층),동구,초량동,일식,070 70927131,386163.2282,181532.3014,0.0,3,https://place.map.kakao.com/1319642334#review,,,,,,,129.03993123247085,35.11571058995414
634,이어도식당,부산광역시 동구 초량동 1196-2번지,동구,초량동,일식,051 4659959,386119.7621,181723.9332,0.0,0,https://place.map.kakao.com/1909348617#review,4.38,216,https://m.place.naver.com/share?id=1536347936&tabsPath=%2Fhome&appMode=detail,4.1,리뷰 139개,https://goo.gl/maps/mvjyfF8BRRf4xxocA,129.03949778709685,35.117444812138494
635,남스시,부산광역시 동구 초량동 1198-6번지,동구,초량동,회집,051 4669767,386048.2662,181735.2716,0.0,8,https://place.map.kakao.com/1178060270#review,4.43,69,https://m.place.naver.com/share?id=20112156&tabsPath=%2Fhome&appMode=detail,4.1,리뷰 68개,https://goo.gl/maps/ATUocDdSPywvssjQ7,129.0387165256862,35.11756014612122
636,남경회초밥,부산광역시 동구 초량동 1200-1,동구,초량동,일식,051 4698930,386055.5639,181649.2679,0.0,1,https://place.map.kakao.com/18697864#review,4.4,86,https://m.place.naver.com/share?id=32125014&tabsPath=%2Fhome&appMode=detail,,,,129.03877721016988,35.1167840880241
637,포항 참가자미횟집,부산광역시 동구 초량동 1200-12,동구,초량동,횟집,051 4632640,386036.5011,181604.2309,3.2,8,https://place.map.kakao.com/12059562#review,,,,4.2,리뷰 207개,https://goo.gl/maps/8paeUgh4psgWxaFc8,129.0385581106666,35.116381918424615
638,어복횟집,부산광역시 동구 초량동 1200-14,동구,초량동,횟집,051 442 6350,386042.8927,181619.6847,,,,,,,3.5,리뷰 4개,https://goo.gl/maps/24dQhGV6JEevSQh79,129.0386316520291,35.116519944802285
