,name,address,district,street,cate1,phone,x,y,카카오 평점,카카오 리뷰,카카오 URL,네이버 평점,네이버 리뷰,네이버 URL,구글 평점,구글 리뷰,구글 URL,lon,lat
891,티바,부산광역시 금정구 장전동 418-9,금정구,장전동,호프/통닭,051 5129028,389794.3393,194601.0256,0.0,0,https://place.map.kakao.com/1704244539#review,,,,,,,129.08274068835448,35.23275072213313
892,모어,부산광역시 금정구 장전동 419-11번지,금정구,장전동,호프/통닭,051 5173422,389752.7584,194543.761,5.0,10,https://place.map.kakao.com/1807792832#review,,,,,,,129.08227101160273,35.232242775291525
893,내가 찜한 닭,부산광역시 금정구 장전동 419-15번지,금정구,장전동,호프/통닭,,389731.535,194435.8051,3.4,23,https://place.map.kakao.com/426614677#review,,,,,,,129.0820131482468,35.23127437846225
894,시카고,부산광역시 금정구 장전동 419-21번지,금정구,장전동,호프/통닭,051 5862148,389678.909,194343.2584,4.5,0,https://place.map.kakao.com/2085480055#review,,,,,,,129.0814141072494,35.230450713001346
895,미태리 부산대정문점,부산광역시 금정구 장전동 419-23번지,금정구,장전동,분식,051 5140987,389659.1599,194348.1339,5.0,13,https://place.map.kakao.com/1978365134#review,,,,,,,129.0811984268696,35.23049836057225
896,맥 부리또 부산대점,부산광역시 금정구 장전동 419-27,금정구,장전동,분식,,389712.8426,194335.4279,5.0,4,https://place.map.kakao.com/930797203#review,4.55,41,https://m.place.naver.com/share?id=1282762052&tabsPath=%2Fhome&appMode=detail,,,,129.08178482219003,35.23037376727327
897,더스시,부산광역시 금정구 장전동 419-28,금정구,장전동,분식,,389698.899,194339.4973,2.3,5,https://place.map.kakao.com/10324453#review,4.22,80,https://m.place.naver.com/share?id=16612472&tabsPath=%2Fhome&appMode=detail,3.4,리뷰 34개,https://goo.gl/maps/6rNiqABvQdECeRci7,129.0816326885969,35.230413057450875
898,빠빠돈,부산광역시 금정구 장전동 419-4,금정구,장전동,호프/통닭,051 7847996,389742.8295,194643.5991,5.0,2,https://place.map.kakao.com/510103143#review,,,,,,,129.08218501394597,35.23314394013505
899,두기 보드게임,부산광역시 금정구 장전동 419-43 2층전부,금정구,장전동,호프/통닭,,389742.0678,194488.654,0.0,1,https://place.map.kakao.com/19934212#review,4.56,31,https://m.place.naver.com/share?id=32481271&tabsPath=%2Fhome&appMode=detail,4.4,리뷰 166개,https://goo.gl/maps/UpiZ6q6aYU5BQ3qQ9,129.08214095279817,35.23174842202894
900,갈매기브루잉부산대점,부산광역시 금정구 장전동 419-60,금정구,장전동,호프/통닭,051 5137776,389743.0373,194478.7284,,,,,,,4.5,리뷰 122개,https://g.page/Galmegi-PNU?share,129.08214930924245,35.23165883428303
901,라디오헤드,부산광역시 금정구 장전동 419-7번지,금정구,장전동,호프/통닭,051 5127726,389771.1379,194632.7978,5.0,1,https://place.map.kakao.com/20150145#review,4.69,18,https://m.place.naver.com/share?id=32873226&tabsPath=%2Fhome&appMode=detail,4.7,리뷰 50개,https://goo.gl/maps/MP4RaB2VhP3dFHos8,129.08249330091903,35.23304129590502
902,카카오두,부산광역시 금정구 장전동 419-9번지,금정구,장전동,호프/통닭,51,389768.5718,194617.1717,3.0,27,https://place.map.kakao.com/12765749#review,4.69,146,https://m.place.naver.com/share?id=20256411&tabsPath=%2Fhome&appMode=detail,4.2,리뷰 74개,https://g.page/cacaodu?share,129.08246152891158,35.232901029618326
903,酒동아리(주동아리),부산광역시 금정구 장전동 420-11,금정구,장전동,분식,051 5151887,389793.4654,194349.3555,,,,,,,4.4,리뷰 480개,https://goo.gl/maps/6mphb3U5cYPQNNzF7,129.08267309692332,35.230483978989106
904,셰프의국수전 부산대점,부산광역시 금정구 장전동 420-1번지,금정구,장전동,분식,051 514 2049,389799.0053,194420.327,,,,,,,,,,129.0827502684723,35.23112220453351
905,금퓨전포차2,부산광역시 금정구 장전동 420-20번지,금정구,장전동,분식,051 5824422,389802.9089,194393.1224,,,,,,,,,,129.08278685255786,35.23087642204467
906,(주)레오앤아그너스(LEO&AGNUS),부산광역시 금정구 장전동 420-24,금정구,장전동,호프/통닭,051 5171768,389761.2551,194429.615,,,,,,,,,,129.0823379885426,35.23121300321027
907,죠스떡볶이,부산광역시 금정구 장전동 420-25번지,금정구,장전동,분식,051 528 7676,389759.2518,194419.5537,0.0,2,https://place.map.kakao.com/22046003#review,,,,,,,129.08231367821458,35.231122755144334
908,대패가1900,부산광역시 금정구 장전동 420-27,금정구,장전동,패스트푸드,070 41454896,389772.7063,194407.6566,3.0,5,https://place.map.kakao.com/1434323864#review,,,,,,,129.08245863977595,35.231013048836324
909,탭일레븐(TAP11),부산광역시 금정구 장전동 420-27번지,금정구,장전동,호프/통닭,,389772.7063,194407.6566,4.7,7,https://place.map.kakao.com/371440467#review,,,,,,,129.08245863977595,35.231013048836324
910,마마도마부산대점,부산광역시 금정구 장전동 420-28번지,금정구,장전동,호프/통닭,,389757.8328,194326.5362,3.6,69,https://place.map.kakao.com/1476367066#review,4.45,382,https://m.place.naver.com/share?id=38507104&tabsPath=%2Fhome&appMode=detail,4.3,리뷰 22개,https://goo.gl/maps/upuMpX2qXjjpFCPr8,129.08227666951478,35.23028517162998
911,바르다김선생부산대점,부산광역시 금정구 장전동 420-2번지,금정구,장전동,분식,,389763.6774,194440.5001,,,,,,,,,,129.08236708851527,35.231310592402686
912,떡볶이참잘하는집 떡참 부산장전점,부산광역시 금정구 장전동 420-37,금정구,장전동,분식,051 5814647,389788.5801,194379.7012,0.0,0,https://place.map.kakao.com/690273728#review,4.54,42,https://m.place.naver.com/share?id=1474037334&tabsPath=%2Fhome&appMode=detail,,,,129.0826264594234,35.23075824041709
913,라멘정 부산대학점,부산광역시 금정구 장전동 420-5,금정구,장전동,분식,,389797.0482,194367.598,4.3,3,https://place.map.kakao.com/395861167#review,4.54,47,https://m.place.naver.com/share?id=1808684737&tabsPath=%2Fhome&appMode=detail,,,,129.08271663228473,35.23064762017663
914,끼리포차,부산광역시 금정구 장전동 420-5,금정구,장전동,호프/통닭,,389797.0482,194367.598,5.0,0,https://place.map.kakao.com/1237539194#review,,,,,,,129.08271663228473,35.23064762017663
915,자마미등갈비도매,부산광역시 금정구 장전동 420-6번지,금정구,장전동,호프/통닭,051 5141421,389790.1865,194333.7632,,,,,,,3.9,리뷰 9개,https://goo.gl/maps/9Fyb67vjdXfGg28N7,129.08263350861176,35.230344151893554
916,이니아 디저트 까페,부산광역시 금정구 장전동 420-8번지,금정구,장전동,호프/통닭,,389770.5088,194322.6592,5.0,10,https://place.map.kakao.com/2105596049#review,4.8,122,https://m.place.naver.com/share?id=1953847881&tabsPath=%2Fhome&appMode=detail,4.0,리뷰 5개,https://goo.gl/maps/ra5ibLsWaFRpz2Y5A,129.08241493134526,35.23024785334036
917,대박문현곱창,부산광역시 금정구 장전동 421-7번지,금정구,장전동,분식,051 542 8861,389837.9243,194369.8625,,,,,,,,,,129.08316588740368,35.230660287814125
918,테그42 부산대점,부산광역시 금정구 장전동 422-1,금정구,장전동,분식,051 715 8922,389840.411,194286.6929,,,,4.49,159,https://m.place.naver.com/share?id=1694731410&tabsPath=%2Fhome&appMode=detail,5.0,리뷰 1개,https://goo.gl/maps/Au51evPQW7fKLodf8,129.0831740161209,35.22991067072744
919,웰컴포,부산광역시 금정구 장전동 422-1번지,금정구,장전동,호프/통닭,,389840.411,194286.6929,4.8,23,https://place.map.kakao.com/9957433#review,4.55,83,https://m.place.naver.com/share?id=11867573&tabsPath=%2Fhome&appMode=detail,4.1,리뷰 97개,https://goo.gl/maps/FY5NnbDDuQ9DNgiEA,129.0831740161209,35.22991067072744
920,명가왕족,부산광역시 금정구 장전동 422-23,금정구,장전동,호프/통닭,,389797.0009,194235.7019,0.0,0,https://place.map.kakao.com/1481741197#review,4.4,15,https://m.place.naver.com/share?id=1752669588&tabsPath=%2Fhome&appMode=detail,,,,129.0826857192269,35.2294595799476
921,우리터닭집,부산광역시 금정구 장전동 423-22번지,금정구,장전동,호프/통닭,,389760.074,194178.5828,5.0,0,https://place.map.kakao.com/1051496483#review,,,,4.7,리뷰 3개,https://goo.gl/maps/8MhbT1sxr7xBto88A,129.08226718640933,35.228952062800715
922,신비스런커피,부산광역시 금정구 장전동 423-39번지,금정구,장전동,분식,,389770.6075,194237.7321,5.0,7,https://place.map.kakao.com/2011924967#review,,,,5.0,리뷰 1개,https://goo.gl/maps/YTkYazH6WvRoq3gV7,129.08239644737367,35.22948285684621
923,왕부정,부산광역시 금정구 장전동 423-39번지 지하1층,금정구,장전동,호프/통닭,051 514 4848,389770.6075,194237.7321,,,,,,,4.5,리뷰 24개,https://goo.gl/maps/UKVXkXqeTyNi65ra7,129.08239644737367,35.22948285684621
924,제이바(토라),부산광역시 금정구 장전동 423-4번지,금정구,장전동,호프/통닭,051 5135941,389727.9124,194265.6077,,,,,,,4.2,리뷰 50개,https://goo.gl/maps/ZBHJUibiPvq88Syr8,129.0819341729609,35.22974201589388
925,영자의 돼지꿈,부산광역시 금정구 장전동 424-13번지,금정구,장전동,분식,051 5184860,389693.1533,194227.7779,,,,,,,,,,129.08154388300838,35.229407834209006
926,카페드팽(Cafe' De Pain),부산광역시 금정구 장전동 424-3번지,금정구,장전동,패스트푸드,051 515 7591,389675.5699,194320.0999,,,,,,,4.4,리뷰 333개,https://goo.gl/maps/xiCH9so8GSEt2EjS6,129.08137211779103,35.230242744475184
927,쿠카이야,부산광역시 금정구 장전동 424-5번지,금정구,장전동,분식,,389663.6053,194295.6494,4.3,67,https://place.map.kakao.com/490268772#review,,,,4.7,리뷰 412개,https://goo.gl/maps/zfjM3f88bGpXuXCf6,129.08123514190902,35.23002476804602
928,맘스터치(부산대점),부산광역시 금정구 장전동 425-16번지,금정구,장전동,패스트푸드,51,389645.7908,194311.3929,5.0,1,https://place.map.kakao.com/21354099#review,,,,,,,129.0810432026267,35.230169942973674
929,온달포차,부산광역시 금정구 장전동 425-2번지,금정구,장전동,호프/통닭,051 5828289,389634.1386,194273.4465,0.0,2,https://place.map.kakao.com/21582501#review,,,,4.4,리뷰 480개,https://goo.gl/maps/J9iVu4YwDFKJrwkD7,129.08090654993708,35.22983034316302
930,미정분식,부산광역시 금정구 장전동 477-11번지,금정구,장전동,분식,,389540.4529,194246.9712,,,,,,,,,,129.0798719949286,35.22960956160315
931,샘김밥,부산광역시 금정구 장전동 481-825번지 벽산상가2단지 201호,금정구,장전동,분식,,389413.9636,194175.4064,0.0,0,https://place.map.kakao.com/20035145#review,,,,,,,129.0784669665683,35.22898881815671
932,수림식당,부산광역시 금정구 장전동 505-150,금정구,장전동,분식,,389064.6595,193921.3767,4.1,41,https://place.map.kakao.com/1720617005#review,,,,4.4,리뷰 364개,https://goo.gl/maps/hCaPowMqjc1s3C8Y6,129.07457410071197,35.2267664916126
933,해뜨는 집,부산광역시 금정구 장전동 521-254번지 6층,금정구,장전동,호프/통닭,,389106.9161,194068.2843,0.0,0,https://place.map.kakao.com/18822356#review,,,,3.0,리뷰 2개,https://goo.gl/maps/bKgzs6tFfQWa6xqL8,129.0750716947486,35.22808180444143
934,통큰닭강정,부산광역시 금정구 장전동 538-1,금정구,장전동,통닭(치킨),051 512 3637,389544.9891,193974.6882,,,,,,,,,,129.0798591365175,35.22715612109654
935,세븐치킨 부산대점,부산광역시 금정구 장전동 538-8번지,금정구,장전동,분식,,389590.5863,193965.6432,,,,,,,,,,129.08035759509886,35.22706603836023
936,마이묵고가이소,부산광역시 금정구 장전동 54-2번지,금정구,장전동,분식,,389587.2538,194910.4724,0.0,0,https://place.map.kakao.com/21430235#review,4.73,15,https://m.place.naver.com/share?id=32019220&tabsPath=%2Fhome&appMode=detail,,,,129.08053850993355,35.23557719177958
937,경보관,부산광역시 금정구 장전동 581 경보아파트,금정구,장전동,분식,051 5837440,389390.2577,193750.9692,2.8,5,https://place.map.kakao.com/16810371#review,4.26,121,https://m.place.naver.com/share?id=16644334&tabsPath=%2Fhome&appMode=detail,3.4,리뷰 39개,https://goo.gl/maps/2TGMd66M9QT2WaRt7,129.0781091480053,35.225170175817
938,하늘아래 메밀,부산광역시 금정구 장전동 595-1번지,금정구,장전동,분식,051 583 4888,389449.9596,193625.5191,0.0,2,https://place.map.kakao.com/1280509619#review,,,,,,,129.07873565867487,35.224028921030566
939,얼큰이 샤브샤브 칼국수,부산광역시 금정구 장전동 596-12번지,금정구,장전동,통닭(치킨),051 518 9233,389431.942,193663.3526,4.5,60,https://place.map.kakao.com/895658512#review,4.43,105,https://m.place.naver.com/share?id=32631493&tabsPath=%2Fhome&appMode=detail,4.2,리뷰 13개,https://goo.gl/maps/w64YcnupcAwxxy5v6,129.07854657800704,35.2243731056761
940,푸라닭,부산광역시 금정구 장전동 608-104번지,금정구,장전동,호프/통닭,,389798.6187,193802.6825,3.6,6,https://place.map.kakao.com/1098843822#review,,,,4.1,리뷰 17개,https://goo.gl/maps/4qSTenNL7j3JN3yr5,129.08260370675137,35.225558866293795
941,샐리드랍 장전점,부산광역시 금정구 장전동 608-74,금정구,장전동,분식,,389800.6447,193827.4406,0.0,0,https://place.map.kakao.com/1970105705#review,,,,,,,129.08263165063755,35.225781491110666
942,닭강정5반하다,부산광역시 금정구 장전동 643-117 테라스파크,금정구,장전동,호프/통닭,,390092.4978,194255.9699,,,,4.48,23,https://m.place.naver.com/share?id=1361600506&tabsPath=%2Fhome&appMode=detail,,,,129.08593427708368,35.229586228817446
943,세미스피어,부산광역시 금정구 장전동 643-117번지 테라스파크 103-1호,금정구,장전동,호프/통닭,,390092.4978,194255.9699,5.0,14,https://place.map.kakao.com/213525141#review,4.87,43,https://m.place.naver.com/share?id=1118453140&tabsPath=%2Fhome&appMode=detail,5.0,리뷰 4개,https://goo.gl/maps/22bSskmxvADw7Pdh6,129.08593427708368,35.229586228817446
944,오븐마루 부산대점,부산광역시 금정구 장전동 643-241,금정구,장전동,호프/통닭,,390097.845,194154.8204,5.0,3,https://place.map.kakao.com/217691094#review,,,,,,,129.08596963265205,35.22867411764974
945,인생(人生)탕후루,부산광역시 금정구 장전동 643-306번지,금정구,장전동,분식,,390082.6403,194221.6166,,,,4.36,99,https://m.place.naver.com/share?id=1870876920&tabsPath=%2Fhome&appMode=detail,,,,129.0858181362223,35.22927865999216
946,소풍경부산대점,부산광역시 금정구 장전동 643-318,금정구,장전동,분식,051 515 8439,390082.8523,194094.051,,,,4.6,85,https://m.place.naver.com/share?id=1851701822&tabsPath=%2Fhome&appMode=detail,,,,129.08579102529262,35.228129579507645
947,오크(Oak),부산광역시 금정구 장전동 643-83번지,금정구,장전동,호프/통닭,,390106.8027,194190.1108,,,,,,,,,,129.08607611170166,35.22899029764821
948,온천장 그집 대창인생,부산광역시 금정구 장전동 647-26번지,금정구,장전동,호프/통닭,051 5838749,389898.8852,193403.6592,0.0,13,https://place.map.kakao.com/2128473914#review,,,,4.5,리뷰 16개,https://goo.gl/maps/jMf733vdPDGKpv1t6,129.08361238133222,35.22194571714119
949,장전분식센타,부산광역시 금정구 장전동 653-37번지,금정구,장전동,분식,51,389708.1654,193484.1425,,,,,,,,,,129.08153743420252,35.222706720246634
950,삼대가국수집딸,부산광역시 금정구 장전동 686-7번지,금정구,장전동,분식,051 582 3444,389813.0931,193544.7766,,,,,,,,,,129.08270317551413,35.22323304997637
951,처갓집양념치킨금정산SK점,부산광역시 금정구 장전동 713번지 금정산에스케이뷰아파트,금정구,장전동,호프/통닭,,389328.6204,193916.7076,0.0,0,https://place.map.kakao.com/1853487593#review,,,,4.0,리뷰 1개,https://goo.gl/maps/fkn3uVFEGx9wXYsw7,129.07747063429264,35.226674689525964
952,비비큐(BBQ)치킨,부산광역시 금정구 장전동 717번지 벽산블루밍장전디자인시티2단지 근린생활시설동 204호,금정구,장전동,통닭(치킨),,389413.9636,194175.4064,1.0,1,https://place.map.kakao.com/24440086#review,,,,,,,129.0784669665683,35.22898881815671
953,배떡 부산대점,부산광역시 금정구 장전동 739 금정산2차쌍용예가아파트,금정구,장전동,분식,,389622.6016,195529.083,1.0,3,https://place.map.kakao.com/1405019779#review,,,,,,,129.08106905642688,35.24114262382367
954,미소정,부산광역시 금정구 청룡동 202-1번지,금정구,청룡동,분식,051 5083348,389051.2263,199702.667,,,,,,,,,,129.07575511934718,35.27884383151209
955,환이네쉼터,부산광역시 금정구 청룡동 23-10 경신빌딩,금정구,청룡동,분식,,390311.9262,199186.2298,,,,,,,,,,129.08948351467146,35.2739534468308
956,정류장분식,부산광역시 금정구 청룡동 284-2,금정구,청룡동,분식,051 508 5432,389701.3913,199726.0513,0.0,0,https://place.map.kakao.com/621836610#review,,,,,,,129.08290219265692,35.278931583689754
957,장터식육식당,부산광역시 금정구 청룡동 31-5번지,금정구,청룡동,분식,051 508 6103,390040.0701,199333.1972,0.0,7,https://place.map.kakao.com/27587724#review,,,,,,,129.08653151517385,35.27532882492367
958,범어사 가야밀면,부산광역시 금정구 청룡동 31-5번지,금정구,청룡동,분식,051 508 9239,390040.0701,199333.1972,4.3,5,https://place.map.kakao.com/21430435#review,4.33,75,https://m.place.naver.com/share?id=120638488&tabsPath=%2Fhome&appMode=detail,,,,129.08653151517385,35.27532882492367
959,"충무김밥,돈스락",부산광역시 금정구 청룡동 44-11번지,금정구,청룡동,분식,,390093.6856,199382.6048,,,,,,,5.0,리뷰 1개,https://goo.gl/maps/awVUEnTUkSCQ9y728,129.08713185031553,35.275763688582
960,마당,부산광역시 금정구 청룡동 50-14번지,금정구,청룡동,분식,,389971.0215,199098.5035,0.0,2,https://place.map.kakao.com/27052956#review,,,,,,,129.08571884312445,35.27322794156452
961,비비큐치킨,부산광역시 금정구 청룡동 50-15,금정구,청룡동,통닭(치킨),51,389988.5448,199102.8346,3.0,2,https://place.map.kakao.com/2141182643#review,,,,3.7,리뷰 3개,https://goo.gl/maps/Qv4GWHLNG9dRTBpK6,129.08591231335828,35.27326363170061
962,챔프비어,부산광역시 금정구 청룡동 57-12번지,금정구,청룡동,분식,051 5083170,390262.4741,199265.4725,0.0,0,https://place.map.kakao.com/939038803#review,,,,,,,129.08895869370068,35.27467660395364
963,소문난칼국수,부산광역시 금정구 청룡동 58-1번지,금정구,청룡동,분식,051 5086056,390160.8933,199297.0591,4.0,16,https://place.map.kakao.com/16666918#review,4.39,165,https://m.place.naver.com/share?id=20601659&tabsPath=%2Fhome&appMode=detail,4.4,리뷰 37개,https://goo.gl/maps/BmCxRbigT4NJX2k8A,129.0878502606566,35.27498039624797
964,맥시칸통닭,부산광역시 금정구 청룡동 83-12번지,금정구,청룡동,통닭(치킨),051 508 6026,390327.9664,199533.2438,4.5,0,https://place.map.kakao.com/152338044#review,4.26,66,https://m.place.naver.com/share?id=12903801&tabsPath=%2Fhome&appMode=detail,,,,129.089740063455,35.27707607870024
965,풍성분식,부산광역시 금정구 회동동 154-5번지,금정구,회동동,분식,051 5287778,392886.1672,194116.4348,4.0,0,https://place.map.kakao.com/21430409#review,,,,5.0,리뷰 1개,https://goo.gl/maps/dx7tht7DhaoxeamD7,129.1165693287187,35.2277964844557
966,문진옥 숯불바베큐치킨,부산광역시 금정구 회동동 159-10번지,금정구,회동동,통닭(치킨),051 5212685,392659.5375,193978.83,5.0,1,https://place.map.kakao.com/908459344#review,4.09,16,https://m.place.naver.com/share?id=1591394874&tabsPath=%2Fhome&appMode=detail,,,,129.11404936875294,35.22660055739823
967,하루가식당,부산광역시 금정구 회동동 159-13,금정구,회동동,분식,051 5226115,392670.0403,193966.6284,0.0,0,https://place.map.kakao.com/1871322872#review,,,,,,,129.1141618055058,35.22648863851454
968,인혜양분식,부산광역시 금정구 회동동 208-25,금정구,회동동,분식,51,392627.8065,193899.2987,5.0,0,https://place.map.kakao.com/12179849#review,,,,5.0,리뷰 2개,https://goo.gl/maps/4y3uAv3diougfDb47,129.11368245686094,35.22589028478976
969,교리김밥,부산광역시 기장군 기장읍 교리 336-2번지,기장군,기장읍,분식,051 723 3849,401579.435,196998.3589,5.0,1,https://place.map.kakao.com/27342404#review,4.63,103,https://m.place.naver.com/share?id=36998258&tabsPath=%2Fhome&appMode=detail,3.7,리뷰 3개,https://goo.gl/maps/ZhBKkjKe8xi7KQAAA,129.21269928367877,35.252045177604934
970,피자샵,부산광역시 기장군 기장읍 교리 336-2번지,기장군,기장읍,분식,051 724 8255,401579.435,196998.3589,0.0,3,https://place.map.kakao.com/1578482361#review,,,,,,,129.21269928367877,35.252045177604934
971,만땅,부산광역시 기장군 기장읍 교리 337-4 1층,기장군,기장읍,호프/통닭,051 724 6166,401580.7567,197120.6852,0.0,0,https://place.map.kakao.com/2055363038#review,,,,3.7,리뷰 7개,https://goo.gl/maps/Xzgwy849n7K5hd5U6,129.21274376706225,35.253146663324
972,제이스,부산광역시 기장군 기장읍 교리 337-8번지,기장군,기장읍,호프/통닭,051 7244535,401579.7518,197047.0652,0.0,0,https://place.map.kakao.com/18819589#review,,,,,,,129.21271469543422,35.25248379503213
973,미락손만두찐빵,부산광역시 기장군 기장읍 교리 339-8번지 1층,기장군,기장읍,분식,,401610.9591,197170.7975,,,,4.28,45,https://m.place.naver.com/share?id=1220536691&tabsPath=%2Fhome&appMode=detail,,,,129.21308766923264,35.25359193695433
974,푸라닭 기장일광점,부산광역시 기장군 기장읍 교리 339-8번지 엔젤아찌나라,기장군,기장읍,호프/통닭,,401610.9591,197170.7975,1.0,2,https://place.map.kakao.com/756757507#review,,,,3.0,리뷰 2개,https://goo.gl/maps/Syty5WQCME6HZsmC9,129.21308766923264,35.25359193695433
975,소문난가야(加耶)한방밀면,부산광역시 기장군 기장읍 교리 339-9,기장군,기장읍,분식,051 7226735,401611.7061,197209.4613,,,,,,,3.5,리뷰 42개,https://goo.gl/maps/bLzsr3HYkuvVebvN9,129.2131053463937,35.25394001832547
976,오키친,부산광역시 기장군 기장읍 교리 342-1,기장군,기장읍,호프/통닭,051 723 0518,401700.9777,197225.4283,,,,,,,,,,129.21408947059754,35.25406587814658
977,울통치킨,부산광역시 기장군 기장읍 교리 342-1 104호,기장군,기장읍,호프/통닭,051 724 4589,401700.9777,197225.4283,0.0,1,https://place.map.kakao.com/1858329725#review,,,,4.3,리뷰 21개,https://goo.gl/maps/PGsMKo5QLzRaTgVj6,129.21408947059754,35.25406587814658
978,옛날통닭,부산광역시 기장군 기장읍 교리 342-12,기장군,기장읍,호프/통닭,051 723 6892,401707.5089,197153.8887,1.0,0,https://place.map.kakao.com/1340895077#review,,,,,,,129.21414364377873,35.253420232552955
979,장가네손만두,부산광역시 기장군 기장읍 교리 343-3번지,기장군,기장읍,분식,051 7230132,401705.1348,197090.621,0.0,3,https://place.map.kakao.com/19116088#review,4.39,46,https://m.place.naver.com/share?id=32150258&tabsPath=%2Fhome&appMode=detail,4.0,리뷰 2개,https://goo.gl/maps/tgh5G4L7TRF2RvqCA,129.21410206485828,35.252850879954174
980,꾸부라꼬숯불두마리치킨,부산광역시 기장군 기장읍 교리 344-10,기장군,기장읍,호프/통닭,051 723 2448,401688.9971,197046.0628,0.0,1,https://place.map.kakao.com/1222400111#review,,,,,,,129.21391395082568,35.25245280498495
981,해월송,부산광역시 기장군 기장읍 교리 344-10,기장군,기장읍,분식,051 723 2821,401688.9971,197046.0628,,,,,,,,,,129.21391395082568,35.25245280498495
982,여기찌짐집,부산광역시 기장군 기장읍 교리 344-12,기장군,기장읍,분식,051 721 6449,401641.0205,197046.8498,,,,4.7,15,https://m.place.naver.com/share?id=1588575635&tabsPath=%2Fhome&appMode=detail,3.4,리뷰 495개,https://goo.gl/maps/KTfNJ35rDfAaq2js7,129.21338736624594,35.2524695395044
983,신가네밀면,부산광역시 기장군 기장읍 교리 344-12번지,기장군,기장읍,분식,051 724 7078,401641.0205,197046.8498,0.0,2,https://place.map.kakao.com/1050898522#review,4.42,24,https://m.place.naver.com/share?id=38249479&tabsPath=%2Fhome&appMode=detail,5.0,리뷰 1개,https://goo.gl/maps/16phHmM2jftLdgvbA,129.21338736624594,35.2524695395044
984,섬,부산광역시 기장군 기장읍 교리 344-14,기장군,기장읍,호프/통닭,051 721 5383,401621.6404,197047.17,2.0,11,https://place.map.kakao.com/10788565#review,,,,,,,129.2131746533919,35.252476319393296
985,부산기장점 굽네치킨,부산광역시 기장군 기장읍 교리 345-6,기장군,기장읍,호프/통닭,051 7217666,401705.9451,197018.7162,3.0,2,https://place.map.kakao.com/8702235#review,,,,4.2,리뷰 5개,https://goo.gl/maps/Tfb46iZxkXzQKB5RA,129.214093333526,35.25220309553397
986,코리엔탈 깻잎두마리치킨,부산광역시 기장군 기장읍 교리 347-1 크로바상가 101호,기장군,기장읍,호프/통닭,051 722 9737,401654.189,196977.7697,0.0,0,https://place.map.kakao.com/1158032196#review,,,,,,,129.2135150236667,35.25184471138562
987,디케이치킨,부산광역시 기장군 기장읍 교리 349-4,기장군,기장읍,호프/통닭,051 721 9299,401785.1956,196932.6072,,,,,,,,,,129.21494237318456,35.25141160165531
988,수림,부산광역시 기장군 기장읍 교리 350-8번지,기장군,기장읍,호프/통닭,051 721 1559,401784.8723,196956.6928,0.0,0,https://place.map.kakao.com/15630936#review,,,,,,,129.21494473034355,35.251628597209795
989,맥주상회,부산광역시 기장군 기장읍 교리 352-1,기장군,기장읍,호프/통닭,051 723 2268,401737.5435,197064.7022,0.0,1,https://place.map.kakao.com/489499920#review,,,,,,,129.21445155476889,35.252610920344615
990,"치킨신드롬 기장점(구,오딧세이)",부산광역시 기장군 기장읍 교리 353-1,기장군,기장읍,호프/통닭,051 722 9600,401739.3422,197110.4456,,,,,,,,,,129.2144825209005,35.25302255329155
991,보틀&프레즐(기장점),부산광역시 기장군 기장읍 교리 353-1,기장군,기장읍,통닭(치킨),051 7211735,401739.3422,197110.4456,0.0,0,https://place.map.kakao.com/492927664#review,,,,,,,129.2144825209005,35.25302255329155
992,물레방아분식,부산광역시 기장군 기장읍 교리 353-6번지 (일층일부),기장군,기장읍,분식,051 724 5865,401848.5127,197107.9588,4.4,14,https://place.map.kakao.com/18360176#review,4.47,355,https://m.place.naver.com/share?id=19695302&tabsPath=%2Fhome&appMode=detail,4.3,리뷰 258개,https://goo.gl/maps/N4VvZLCDBxJK7Ebq7,129.2156805971069,35.252978191039944
993,봉숙이,부산광역시 기장군 기장읍 교리 355-1,기장군,기장읍,분식,051 7249006,401736.6434,197203.2219,,,,,,,,,,129.21447563797108,35.25385869958202
994,와,부산광역시 기장군 기장읍 교리 355-18번지,기장군,기장읍,호프/통닭,051 724 6191,401733.3588,197185.286,0.0,0,https://place.map.kakao.com/11627141#review,,,,1.5,리뷰 2개,https://goo.gl/maps/mavXHE9p8otiUvxs8,129.21443517476476,35.253697817926415
995,네네치킨,부산광역시 기장군 기장읍 교리 356-5,기장군,기장읍,호프/통닭,051 721 9909,401814.2968,197246.8702,0.0,2,https://place.map.kakao.com/815166305#review,,,,4.4,리뷰 15개,https://goo.gl/maps/1phCvEAoZHrYEEsK7,129.2153389845689,35.25423620166144
996,교리436,부산광역시 기장군 기장읍 교리 356-5 2층,기장군,기장읍,호프/통닭,,401814.2968,197246.8702,0.0,5,https://place.map.kakao.com/2022763090#review,,,,,,,129.2153389845689,35.25423620166144
997,철판분식,부산광역시 기장군 기장읍 교리 356-7 C동 107호,기장군,기장읍,분식,051 724 7707,401848.1829,197236.7708,0.0,0,https://place.map.kakao.com/487704665#review,,,,,,,129.21570857968138,35.254138420737256
998,바다양푼이동태찌개,부산광역시 기장군 기장읍 교리 357-1번지,기장군,기장읍,분식,051 724 2582,401878.4404,197245.7472,0.0,0,https://place.map.kakao.com/1329526475#review,4.22,23,https://m.place.naver.com/share?id=1080217064&tabsPath=%2Fhome&appMode=detail,,,,129.21604301257702,35.25421317791833
