,name,address,district,street,cate1,phone,x,y,카카오 평점,카카오 리뷰,카카오 URL,네이버 평점,네이버 리뷰,네이버 URL,구글 평점,구글 리뷰,구글 URL,lon,lat
309,분홍숲,부산광역시 금정구 장전동 302-3번지,금정구,장전동,경양식,,389959.5401,194275.0705,,,,,,,,,,129.08447910861526,35.22978344578677
310,불란서삼겹살부산대점,부산광역시 금정구 장전동 302-9번지,금정구,장전동,경양식,051 988 9222,389969.6999,194245.3915,,,,,,,,,,129.08458379521122,35.22951419094431
311,떳다,부산광역시 금정구 장전동 303-5번지,금정구,장전동,경양식,,389970.5879,194278.5476,,,,,,,,,,129.0846011906754,35.229812674879135
312,구르메식당,부산광역시 금정구 장전동 304-3번지,금정구,장전동,경양식,,389980.9073,194299.1231,5.0,21,https://place.map.kakao.com/1716814018#review,4.72,65,https://m.place.naver.com/share?id=38239011&tabsPath=%2Fhome&appMode=detail,4.3,리뷰 80개,https://goo.gl/maps/ySDLrEzhqjCkazAK9,129.08471922051564,35.22999605470393
313,파스타빈치,부산광역시 금정구 장전동 304-4번지,금정구,장전동,경양식,051 5172359,389983.4459,194288.2869,0.0,0,https://place.map.kakao.com/17707158#review,,,,,,,129.08474458921796,35.22989796770506
314,봉다리,부산광역시 금정구 장전동 305-5번지,금정구,장전동,경양식,,390001.4406,194326.84,0.0,0,https://place.map.kakao.com/1346038878#review,,,,,,,129.0849510245838,35.230241826933224
315,후(WHO),부산광역시 금정구 장전동 308-4번지,금정구,장전동,경양식,,389976.1277,194348.25,0.0,1,https://place.map.kakao.com/1651947087#review,4.55,19,https://m.place.naver.com/share?id=38533859&tabsPath=%2Fhome&appMode=detail,,,,129.08467808253863,35.23043946742178
316,디셈버2,부산광역시 금정구 장전동 309-3번지,금정구,장전동,경양식,051 5238934,389911.9578,194338.8563,0.0,1,https://place.map.kakao.com/830419242#review,4.46,27,https://m.place.naver.com/share?id=16646856&tabsPath=%2Fhome&appMode=detail,4.3,리뷰 9개,https://goo.gl/maps/7XtUrBt2ckp8WESL7,129.08397146901814,35.230366996752586
317,서연,부산광역시 금정구 장전동 312-21번지,금정구,장전동,경양식,051 852 3035,389943.14,194318.5948,0.0,0,https://place.map.kakao.com/116236272#review,,,,,,,129.08430910956525,35.23017859227077
318,팝,부산광역시 금정구 장전동 312-34번지,금정구,장전동,경양식,,389884.1607,194305.5984,0.0,0,https://place.map.kakao.com/481639943#review,,,,,,,129.08365864937198,35.23007268632335
319,에픽키친(Epic Kitchen),부산광역시 금정구 장전동 312-3번지,금정구,장전동,경양식,,389886.8492,194319.9454,5.0,30,https://place.map.kakao.com/1041013612#review,4.69,249,https://m.place.naver.com/share?id=1219497853&tabsPath=%2Fhome&appMode=detail,4.7,리뷰 76개,https://goo.gl/maps/sdMGnYp2w2XD99QT9,129.0836914708624,35.2302014077322
320,씨씨2,부산광역시 금정구 장전동 312-7번지,금정구,장전동,경양식,,389883.5323,194333.1508,,,,,,,,,,129.0836581029639,35.23032098224674
321,루나쉬,부산광역시 금정구 장전동 338-22,금정구,장전동,경양식,051 5831191,389861.0694,194140.3982,5.0,3,https://place.map.kakao.com/1513058833#review,4.76,37,https://m.place.naver.com/share?id=1012657181&tabsPath=%2Fhome&appMode=detail,,,,129.08336707776604,35.228589019978315
322,카페 씨엘,부산광역시 금정구 장전동 339-4번지,금정구,장전동,경양식,,389825.5488,194090.7127,0.0,0,https://place.map.kakao.com/574598556#review,,,,,,,129.08296569636633,35.228148197076614
323,대왕돈까스,부산광역시 금정구 장전동 382-1번지,금정구,장전동,경양식,051 5140605,389979.5854,194868.2568,4.4,0,https://place.map.kakao.com/8923647#review,4.54,27,https://m.place.naver.com/share?id=16612996&tabsPath=%2Fhome&appMode=detail,3.6,리뷰 33개,https://goo.gl/maps/9b6EU47rKhbLpEyz8,129.08483600104023,35.23512274644096
324,토흐(TOH),부산광역시 금정구 장전동 385-6번지,금정구,장전동,경양식,,389799.2956,194797.0381,,,,4.68,90,https://m.place.naver.com/share?id=1784219533&tabsPath=%2Fhome&appMode=detail,4.5,리뷰 42개,https://goo.gl/maps/3PnWJDdRKkvXXzL56,129.08284027659485,35.23451535897354
325,로제이브,부산광역시 금정구 장전동 387-17번지,금정구,장전동,경양식,,389688.5889,194690.5243,4.4,75,https://place.map.kakao.com/387587899#review,,,,,,,129.08160035703077,35.233576869632735
326,토너랩,부산광역시 금정구 장전동 388-10,금정구,장전동,경양식,051 581 9779,389749.8368,194663.225,5.0,0,https://place.map.kakao.com/649245778#review,,,,,,,129.08226646380768,35.2333193949288
327,족발이다부산대점,부산광역시 금정구 장전동 388-5,금정구,장전동,경양식,,389784.9534,194701.4961,0.0,0,https://place.map.kakao.com/2079656913#review,,,,,,,129.08266080262433,35.233657480717994
328,피자나라치킨공주,부산광역시 금정구 장전동 389-29,금정구,장전동,패밀리레스트랑,051 5830034,389821.3054,194734.7887,3.0,3,https://place.map.kakao.com/2143536117#review,,,,,,,129.0830675597578,35.23395048782865
329,수림,부산광역시 금정구 장전동 389-37번지,금정구,장전동,경양식,,389813.0834,194683.5205,4.1,41,https://place.map.kakao.com/1720617005#review,,,,,,,129.08296547867153,35.233490246785614
330,스페이스머지,부산광역시 금정구 장전동 389-4 1동,금정구,장전동,경양식,,389854.3832,194692.1454,,,,,,,,,,129.08342086734947,35.233560123807166
331,시골통돼지볶음,부산광역시 금정구 장전동 389-51번지,금정구,장전동,경양식,051 5165516,389851.6657,194631.8067,2.8,178,https://place.map.kakao.com/1676352518#review,,,,3.9,리뷰 73개,https://goo.gl/maps/9RvqnSCoAWQPTqZq6,129.08337712336862,35.23301713979574
332,수제맥주집,부산광역시 금정구 장전동 389-51번지,금정구,장전동,경양식,051 515 1181,389851.6657,194631.8067,0.0,12,https://place.map.kakao.com/1347005221#review,,,,,,,129.08337712336862,35.23301713979574
333,리원(REONE),부산광역시 금정구 장전동 390-11번지,금정구,장전동,경양식,,389873.5892,194627.6608,0.0,0,https://place.map.kakao.com/20056876#review,,,,,,,129.08361684807522,35.23297564867131
334,키햐아 부산대점,부산광역시 금정구 장전동 390-11번지,금정구,장전동,경양식,051 512 1245,389873.5892,194627.6608,3.7,26,https://place.map.kakao.com/315877838#review,,,,4.4,리뷰 40개,https://goo.gl/maps/jpPvFSCzoJaYRNqQ8,129.08361684807522,35.23297564867131
335,고기는모름지기X놀래쓰,부산광역시 금정구 장전동 390-15,금정구,장전동,경양식,,389890.6795,194624.9584,,,,,,,,,,129.08380384558214,35.23294807374558
336,웬디스키친,부산광역시 금정구 장전동 390-17번지,금정구,장전동,경양식,,389887.1434,194707.9827,,,,4.66,145,https://m.place.naver.com/share?id=33535201&tabsPath=%2Fhome&appMode=detail,4.0,리뷰 5개,https://goo.gl/maps/zbQh6tJHhQsb5LFS6,129.08378416967767,35.23369658008684
337,몰타,부산광역시 금정구 장전동 390-9,금정구,장전동,경양식,,389877.9261,194657.003,3.8,17,https://place.map.kakao.com/1752101991#review,4.47,59,https://m.place.naver.com/share?id=1756410941&tabsPath=%2Fhome&appMode=detail,5.0,리뷰 1개,https://goo.gl/maps/J8AF8M1JhWfqWXneA,129.08367122485146,35.23323912670129
338,돈돈카츠,부산광역시 금정구 장전동 391-1 까사 Ⅰ,금정구,장전동,경양식,,389975.6468,194704.4174,0.0,0,https://place.map.kakao.com/2064090940#review,,,,,,,129.08475496288804,35.23364771775313
339,베뜨빌,부산광역시 금정구 장전동 391-10번지,금정구,장전동,경양식,,389949.2233,194709.2146,0.0,3,https://place.map.kakao.com/15230685#review,,,,4.5,리뷰 20개,https://goo.gl/maps/9xdLmnrC9PizWkycA,129.084465984863,35.23369592938276
340,파나카,부산광역시 금정구 장전동 391-3 1~4층,금정구,장전동,경양식,051 515 2694,389937.1498,194619.3336,4.5,86,https://place.map.kakao.com/1704380532#review,,,,,,,129.08431270796692,35.23288861581182
341,씨유(See You),부산광역시 금정구 장전동 393-12,금정구,장전동,경양식,,390090.36,194600.0881,5.0,26,https://place.map.kakao.com/459862400#review,4.73,127,https://m.place.naver.com/share?id=1103372042&tabsPath=%2Fhome&appMode=detail,,,,129.08599023340193,35.23268625844644
342,에쎄노베,부산광역시 금정구 장전동 393-40번지,금정구,장전동,경양식,,390033.5384,194597.142,4.2,10,https://place.map.kakao.com/27466139#review,4.69,16,https://m.place.naver.com/share?id=1052889284&tabsPath=%2Fhome&appMode=detail,4.4,리뷰 36개,https://goo.gl/maps/PGX7rFmC1hKZ3ETg7,129.08536575794315,35.23267048134288
343,벤자민,부산광역시 금정구 장전동 394-4번지,금정구,장전동,경양식,,390080.9012,194564.9239,4.7,8,https://place.map.kakao.com/21882550#review,,,,,,,129.08587827711258,35.2323713103458
344,그리너 부산대점,부산광역시 금정구 장전동 399-13,금정구,장전동,경양식,,389726.7356,194481.3218,3.0,0,https://place.map.kakao.com/851317734#review,,,,,,,129.0819709461487,35.23168527569949
345,아테나,부산광역시 금정구 장전동 399-13번지,금정구,장전동,경양식,070 88075575,389726.7356,194481.3218,5.0,0,https://place.map.kakao.com/1881291905#review,,,,,,,129.0819709461487,35.23168527569949
346,바보주막,부산광역시 금정구 장전동 400-42번지,금정구,장전동,경양식,051 5134959,389702.5029,194393.783,,,,,,,,,,129.08168475532477,35.230901353046455
347,까꾸와곰탱이,부산광역시 금정구 장전동 400-42번지,금정구,장전동,경양식,051 5147722,389702.5029,194393.783,,,,,,,,,,129.08168475532477,35.230901353046455
348,카페더브,부산광역시 금정구 장전동 400-45,금정구,장전동,경양식,,389688.6312,194408.8493,5.0,9,https://place.map.kakao.com/1507112359#review,4.9,10,https://m.place.naver.com/share?id=1482076124&tabsPath=%2Fhome&appMode=detail,,,,129.08153594278593,35.231039683765665
349,엘부리또,부산광역시 금정구 장전동 40-10번지 대성아트빌,금정구,장전동,경양식,,389634.3928,194729.2667,4.8,4,https://place.map.kakao.com/1764278094#review,4.65,152,https://m.place.naver.com/share?id=1245599599&tabsPath=%2Fhome&appMode=detail,,,,129.08101429803546,35.23393608178714
350,투고샐러드,부산광역시 금정구 장전동 401-11번지,금정구,장전동,경양식,,389696.5729,194543.5687,3.3,35,https://place.map.kakao.com/1921076947#review,,,,,,,129.08165415676865,35.23225166338079
351,신천닭도리,부산광역시 금정구 장전동 409-15번지,금정구,장전동,경양식,,389743.3377,194575.9553,3.0,51,https://place.map.kakao.com/17151358#review,4.43,117,https://m.place.naver.com/share?id=19743368&tabsPath=%2Fhome&appMode=detail,3.9,리뷰 85개,https://goo.gl/maps/To8yYdCphptkgvYU7,129.08217500768362,35.232534545152866
352,롤링파스타 부산대점,부산광역시 금정구 장전동 409-9,금정구,장전동,경양식,051 504 0410,389723.2255,194630.4605,3.3,28,https://place.map.kakao.com/363190273#review,,,,4.3,리뷰 34개,https://goo.gl/maps/LcuzXMEKmuVn3T6D6,129.08196676984184,35.23302930054131
353,리미니,부산광역시 금정구 장전동 40번지,금정구,장전동,경양식,,389314.6621,194669.8988,0.0,1,https://place.map.kakao.com/211833143#review,,,,,,,129.07749053123766,35.23346168610523
354,코코몽키즈랜드부산대점,부산광역시 금정구 장전동 40번지 NC백화점,금정구,장전동,경양식,051 509 7393,389314.6621,194669.8988,1.0,13,https://place.map.kakao.com/18068739#review,4.33,"4,725",https://m.place.naver.com/share?id=30928385&tabsPath=%2Fhome&appMode=detail,3.9,리뷰 198개,https://goo.gl/maps/sdjsw3U3AAVUHdV4A,129.07749053123766,35.23346168610523
355,하와이 얌 부산대점,부산광역시 금정구 장전동 40번지 부산대학교(NC백화점) 2009호,금정구,장전동,경양식,,389314.6621,194669.8988,,,,,,,4.1,리뷰 32개,https://goo.gl/maps/mvaf95XWGcAnqiwKA,129.07749053123766,35.23346168610523
356,에슈에뜨(et chouette),부산광역시 금정구 장전동 412-30,금정구,장전동,경양식,,390027.672,194526.9344,,,,,,,4.9,리뷰 15개,https://goo.gl/maps/mQB9aUMC2RKRiAje8,129.08528515581415,35.23203920098272
357,줄스(jools)브리또&파스타,부산광역시 금정구 장전동 412-45,금정구,장전동,경양식,,390018.5143,194496.568,,,,,,,,,,129.08517761569271,35.231767410994344
358,함박해,부산광역시 금정구 장전동 413-1번지 화목타운,금정구,장전동,경양식,051 582 2028,389968.2833,194484.784,4.8,18,https://place.map.kakao.com/12620449#review,4.66,166,https://m.place.naver.com/share?id=1562006088&tabsPath=%2Fhome&appMode=detail,4.4,리뷰 8개,https://goo.gl/maps/KxFM3neN9Z7ydZ149,129.08462346040696,35.23167077519512
359,무무추 부산대점,부산광역시 금정구 장전동 414-23 네오스퀘어,금정구,장전동,경양식,051 518 5800,390016.0319,194388.179,0.0,5,https://place.map.kakao.com/1381164077#review,4.59,58,https://m.place.naver.com/share?id=1990007019&tabsPath=%2Fhome&appMode=detail,,,,129.0851253566387,35.230791572798495
360,한스델리,부산광역시 금정구 장전동 414-29번지,금정구,장전동,경양식,051 5167828,389988.8058,194372.001,1.5,7,https://place.map.kakao.com/13042123#review,,,,,,,129.084822739546,35.23065100383757
361,도스커피(does coffee),부산광역시 금정구 장전동 414-38번지,금정구,장전동,경양식,051 513 8788,390095.8979,194357.0009,,,,,,,4.5,리뷰 34개,https://goo.gl/maps/LQ426FytZD27Xdos5,129.08599492040446,35.23049561598034
362,유에프오(UFO)버거 부산대점,부산광역시 금정구 장전동 415-19,금정구,장전동,경양식,051 514 1320,389935.1746,194378.5697,,,,,,,,,,129.08423549767713,35.23072032058391
363,스테이크 잡스 부산대점,부산광역시 금정구 장전동 415-3번지,금정구,장전동,경양식,,389920.7238,194384.931,,,,,,,,,,129.084078325301,35.23078035397128
364,절대터치페이,부산광역시 금정구 장전동 415-6번지,금정구,장전동,경양식,051 5167108,389965.6197,194404.3056,,,,,,,,,,129.08457565651486,35.230946374155515
365,몽크,부산광역시 금정구 장전동 416-1,금정구,장전동,경양식,051 5153142,389927.1886,194585.5487,,,,,,,,,,129.08419556045172,35.23258618499561
366,의정서,부산광역시 금정구 장전동 416-37,금정구,장전동,경양식,051 514 0891,389944.2159,194537.2775,4.3,59,https://place.map.kakao.com/668559702#review,4.73,72,https://m.place.naver.com/share?id=1093493718&tabsPath=%2Fhome&appMode=detail,5.0,리뷰 1개,https://goo.gl/maps/RqB3AHTL7bH18ERd8,129.08437135511477,35.23214816247224
367,진맛추메장,부산광역시 금정구 장전동 416-39번지,금정구,장전동,경양식,051 5138981,389941.3477,194522.6596,5.0,6,https://place.map.kakao.com/16845015#review,4.51,40,https://m.place.naver.com/share?id=16894344&tabsPath=%2Fhome&appMode=detail,4.0,리뷰 2개,https://goo.gl/maps/muN7LJkETGrn3XHE7,129.0843364963793,35.23201703523859
368,노스부산대사거리점,부산광역시 금정구 장전동 416-46번지,금정구,장전동,경양식,,389911.1916,194476.5938,5.0,6,https://place.map.kakao.com/1243686749#review,4.63,16,https://m.place.naver.com/share?id=1825887409&tabsPath=%2Fhome&appMode=detail,,,,129.08399481822835,35.23160780587405
369,소 사,부산광역시 금정구 장전동 417-13번지,금정구,장전동,경양식,051 5176939,389881.3194,194534.686,,,,,,,,,,129.08368027468416,35.23213672014148
370,인터플레이,부산광역시 금정구 장전동 417-3,금정구,장전동,경양식,051 5133640,389884.9278,194588.6667,0.0,0,https://place.map.kakao.com/16436365#review,,,,,,,129.0837323343565,35.232622266136815
371,천탁,부산광역시 금정구 장전동 417-33번지,금정구,장전동,경양식,051 5130234,389846.0584,194497.7723,3.0,8,https://place.map.kakao.com/16462818#review,4.48,21,https://m.place.naver.com/share?id=1042317334&tabsPath=%2Fhome&appMode=detail,,,,129.08328466717018,35.23181089152084
372,회장님댁(부산대점),부산광역시 금정구 장전동 417-34,금정구,장전동,경양식,051 582 4620,389842.4631,194480.0276,2.3,34,https://place.map.kakao.com/1543994264#review,,,,,,,129.0832411074585,35.23165173690472
373,타코스패밀리,부산광역시 금정구 장전동 418-11번지,금정구,장전동,경양식,051 924 6303,389786.707,194572.2714,5.0,2,https://place.map.kakao.com/21686226#review,,,,4.5,리뷰 21개,https://goo.gl/maps/w2Y2BdVWicotDqVQ6,129.08265027313132,35.23249316304864
374,청월 대보름,부산광역시 금정구 장전동 418-14번지,금정구,장전동,경양식,51,389825.7563,194517.8726,5.0,30,https://place.map.kakao.com/247761517#review,,,,4.3,리뷰 7개,https://goo.gl/maps/3n8mcNP5PtfvshnbA,129.08306642285322,35.23199578382724
375,거누광장,부산광역시 금정구 장전동 418-14번지,금정구,장전동,경양식,051 7848230,389825.7563,194517.8726,0.0,17,https://place.map.kakao.com/644175830#review,4.6,108,https://m.place.naver.com/share?id=1262277487&tabsPath=%2Fhome&appMode=detail,,,,129.08306642285322,35.23199578382724
376,민들레Ⅱ,부산광역시 금정구 장전동 418-15번지,금정구,장전동,경양식,,389820.6192,194497.9274,,,,,,,,,,129.08300543030995,35.23181709979053
377,따띠삼겹 부산대점,부산광역시 금정구 장전동 418-32,금정구,장전동,경양식,,389789.7346,194584.4884,4.5,4,https://place.map.kakao.com/88217003#review,4.96,13,https://m.place.naver.com/share?id=1245907314&tabsPath=%2Fhome&appMode=detail,5.0,리뷰 1개,https://goo.gl/maps/LS9oHotNwAp1sGvu5,129.08268632603142,35.232602634697265
378,베이스먼트,부산광역시 금정구 장전동 418-32,금정구,장전동,경양식,051 5128783,389789.7346,194584.4884,4.7,7,https://place.map.kakao.com/16841308#review,4.88,13,https://m.place.naver.com/share?id=35905921&tabsPath=%2Fhome&appMode=detail,,,,129.08268632603142,35.232602634697265
379,모모스테이크부산대1호점,부산광역시 금정구 장전동 418-44번지,금정구,장전동,경양식,,389792.4602,194465.6841,,,,,,,3.4,리뷰 28개,https://goo.gl/maps/WoKQwQ8SM25Aw4BL8,129.08268886905915,35.23153199439972
380,전람회의 그림2,부산광역시 금정구 장전동 418-46번지,금정구,장전동,경양식,051 5174775,389797.0644,194617.7995,,,,,,,4.1,리뷰 35개,https://goo.gl/maps/PYDXrNQu41678Cyf8,129.0827744708325,35.23290129702876
381,버거다이브,부산광역시 금정구 장전동 418-51번지,금정구,장전동,경양식,051 582 3080,389774.888,194503.1949,,,,,,,,,,129.0825046048914,35.231873193929495
382,선진축산,부산광역시 금정구 장전동 418-9 2층,금정구,장전동,경양식,,389794.3393,194601.0256,5.0,13,https://place.map.kakao.com/1166463474#review,,,,,,,129.08274068835448,35.23275072213313
383,토마토,부산광역시 금정구 장전동 418-9번지,금정구,장전동,경양식,051 5185563,389794.3393,194601.0256,2.5,18,https://place.map.kakao.com/16975211#review,,,,,,,129.08274068835448,35.23275072213313
384,물고기,부산광역시 금정구 장전동 419-10번지,금정구,장전동,경양식,051 5183286,389758.1257,194572.634,3.4,11,https://place.map.kakao.com/391753354#review,,,,,,,129.082336587208,35.23250183302109
385,정진영펍,부산광역시 금정구 장전동 419-11번지,금정구,장전동,경양식,051 5833041,389752.7584,194543.761,0.0,16,https://place.map.kakao.com/26964454#review,4.56,44,https://m.place.naver.com/share?id=31059140&tabsPath=%2Fhome&appMode=detail,4.4,리뷰 39개,https://goo.gl/maps/Dj4NiLFKG1g2ggg87,129.08227101160273,35.232242775291525
386,심심푸리(만화카페),부산광역시 금정구 장전동 419-11번지,금정구,장전동,경양식,051 5184656,389752.7584,194543.761,4.5,3,https://place.map.kakao.com/1302512592#review,,,,,,,129.08227101160273,35.232242775291525
387,델라고(dellago),부산광역시 금정구 장전동 419-18번지,금정구,장전동,경양식,,389721.4405,194383.1156,,,,,,,4.3,리뷰 354개,https://goo.gl/maps/11B3g75MPaWgfDvb7,129.08189019365685,35.23080168762223
388,효원면옥,부산광역시 금정구 장전동 419-21번지,금정구,장전동,경양식,051 5827933,389678.909,194343.2584,4.3,2,https://place.map.kakao.com/26874322#review,4.41,106,https://m.place.naver.com/share?id=36414298&tabsPath=%2Fhome&appMode=detail,4.4,리뷰 12개,https://goo.gl/maps/BDeiLbFtuBGxw2MM6,129.0814141072494,35.230450713001346
389,나베야 부산대점,부산광역시 금정구 장전동 419-22번지,금정구,장전동,경양식,,389666.9944,194345.663,3.4,5,https://place.map.kakao.com/25654603#review,,,,,,,129.0812838640461,35.23047462370769
390,달미꼬꼬,부산광역시 금정구 장전동 419-24번지,금정구,장전동,경양식,,389723.0905,194408.9767,3.5,2,https://place.map.kakao.com/18306049#review,,,,4.8,리뷰 4개,https://goo.gl/maps/MjGxJ9HQ2UjX7FkC9,129.0819142645158,35.231034318730224
391,리골레토 시카고피자&PUB 부산대점,부산광역시 금정구 장전동 419-25,금정구,장전동,경양식,051 517 6089,389716.6478,194358.8682,,,,,,,3.0,리뷰 1개,https://goo.gl/maps/AvmLBCPjBJzFv5kV7,129.08183199448376,35.23058418582387
392,송군네,부산광역시 금정구 장전동 419-25번지,금정구,장전동,경양식,,389716.6478,194358.8682,2.8,7,https://place.map.kakao.com/13081113#review,4.49,34,https://m.place.naver.com/share?id=31068066&tabsPath=%2Fhome&appMode=detail,3.7,리뷰 35개,https://goo.gl/maps/zyiDZdaGdiDUCjqYA,129.08183199448376,35.23058418582387
393,카레야,부산광역시 금정구 장전동 419-50번지,금정구,장전동,경양식,,389767.8383,194602.1504,4.3,6,https://place.map.kakao.com/12132790#review,4.46,35,https://m.place.naver.com/share?id=13412384&tabsPath=%2Fhome&appMode=detail,3.9,리뷰 42개,https://goo.gl/maps/RmrA9J7VSjMXMnsr9,129.0824500149942,35.23276586454509
394,타쿠미,부산광역시 금정구 장전동 419-50번지,금정구,장전동,경양식,,389767.8383,194602.1504,4.0,5,https://place.map.kakao.com/16576769#review,,,,4.3,리뷰 11개,https://goo.gl/maps/vwWEr3gZuPV5kYgR6,129.0824500149942,35.23276586454509
395,씨앤케이컴퍼니,부산광역시 금정구 장전동 419-53번지,금정구,장전동,경양식,051 514 3553,389765.5631,194584.4545,,,,,,,,,,129.08242095979773,35.232606899594785
396,송주 불냉면,부산광역시 금정구 장전동 419-59번지,금정구,장전동,경양식,,389747.9978,194519.3493,4.0,20,https://place.map.kakao.com/561125381#review,,,,,,,129.08221312473535,35.23202378780171
397,파파존스 부산대점,부산광역시 금정구 장전동 419-60번지,금정구,장전동,경양식,051 514 9998,389743.0373,194478.7284,4.3,7,https://place.map.kakao.com/1895029402#review,,,,3.9,리뷰 21개,https://goo.gl/maps/q9gvm6frgUh5mGMj8,129.08214930924245,35.23165883428303
398,더다락,부산광역시 금정구 장전동 419-63번지,금정구,장전동,경양식,051 8513726,389733.2934,194480.1797,0.0,0,https://place.map.kakao.com/15523840#review,,,,4.7,리뷰 17개,https://goo.gl/maps/x5xoj8nG71yPKHLUA,129.08204267477632,35.231673748705624
399,야마즈미 우동,부산광역시 금정구 장전동 419-63번지,금정구,장전동,경양식,051 583 1355,389733.2934,194480.1797,4.8,5,https://place.map.kakao.com/26640609#review,4.53,94,https://m.place.naver.com/share?id=36637441&tabsPath=%2Fhome&appMode=detail,,,,129.08204267477632,35.231673748705624
400,바다물고기,부산광역시 금정구 장전동 419-6번지,금정구,장전동,경양식,051 5146050,389757.3997,194633.1983,,,,,,,,,,129.0823425723207,35.23304750081535
401,호호돈까스,부산광역시 금정구 장전동 419-9번지,금정구,장전동,경양식,051 514 6888,389768.5718,194617.1717,4.8,11,https://place.map.kakao.com/1096944000#review,4.64,46,https://m.place.naver.com/share?id=37157537&tabsPath=%2Fhome&appMode=detail,4.3,리뷰 21개,https://goo.gl/maps/QwYqtZAnBiSSD4NC6,129.08246152891158,35.232901029618326
402,설빙 부산대학점,부산광역시 금정구 장전동 420-24번지,금정구,장전동,경양식,051 518 9817,389761.2551,194429.615,,,,,,,4.0,리뷰 136개,https://goo.gl/maps/JhWeRmYP4d6FcEVY7,129.0823379885426,35.23121300321027
403,사까나,부산광역시 금정구 장전동 420-29번지,금정구,장전동,경양식,,389743.9409,194342.1937,4.8,12,https://place.map.kakao.com/655776875#review,4.63,59,https://m.place.naver.com/share?id=1726298977&tabsPath=%2Fhome&appMode=detail,,,,129.08212777353742,35.230428832048744
404,타코파파,부산광역시 금정구 장전동 420-3,금정구,장전동,경양식,070 42288447,389755.4288,194400.0515,,,,,,,2.5,리뷰 4개,https://goo.gl/maps/SAZ4sGFDKppS4FxNA,129.0822672162214,35.230947812510706
405,코코브라운,부산광역시 금정구 장전동 420-30번지,금정구,장전동,경양식,051 514 0259,389741.5712,194329.0434,5.0,10,https://place.map.kakao.com/26487017#review,4.26,93,https://m.place.naver.com/share?id=36379350&tabsPath=%2Fhome&appMode=detail,4.0,리뷰 32개,https://goo.gl/maps/K1Zm9bK7enDdQEhu8,129.08209872981152,35.23031082911093
406,리멘시타,부산광역시 금정구 장전동 420-43번지,금정구,장전동,경양식,051 5151518,389748.8884,194366.1856,2.6,83,https://place.map.kakao.com/12664027#review,,,,4.0,리뷰 55개,https://goo.gl/maps/r6EBGjtgShGWHRmV7,129.08218761387496,35.230644003016934
407,꼬모도,부산광역시 금정구 장전동 420-4번지,금정구,장전동,경양식,,389751.2799,194377.3051,2.0,13,https://place.map.kakao.com/8817789#review,4.29,117,https://m.place.naver.com/share?id=37891888&tabsPath=%2Fhome&appMode=detail,4.1,리뷰 86개,https://goo.gl/maps/DRhpVTQpv1MfK4KLA,129.0822164293148,35.23074370943937
408,베러먼데이 부산대점,부산광역시 금정구 장전동 421-23,금정구,장전동,경양식,,389860.9276,194420.8832,0.0,0,https://place.map.kakao.com/1567269628#review,,,,,,,129.0834301765183,35.231115503875294
409,돈까스 엔,부산광역시 금정구 장전동 421-23번지,금정구,장전동,경양식,,389860.9276,194420.8832,3.5,16,https://place.map.kakao.com/8917092#review,,,,,,,129.0834301765183,35.231115503875294
410,서양식당,부산광역시 금정구 장전동 422-1번지,금정구,장전동,경양식,051 518 0929,389840.411,194286.6929,3.9,62,https://place.map.kakao.com/1576018188#review,,,,,,,129.0831740161209,35.22991067072744
411,혼돈 돈가스&함박스테이크,부산광역시 금정구 장전동 422-21 동원상가,금정구,장전동,경양식,,389794.3602,194220.1702,0.0,1,https://place.map.kakao.com/1481857984#review,,,,3.9,리뷰 36개,https://goo.gl/maps/tPikanzzt2RK9NC77,129.08265315142052,35.2293201780056
412,빠코타코,부산광역시 금정구 장전동 422-32번지,금정구,장전동,경양식,,389825.7796,194286.6333,,,,,,,,,,129.0830133820014,35.22991290086308
413,빈스,부산광역시 금정구 장전동 422-39번지,금정구,장전동,경양식,051 5152248,389815.1328,194288.671,4.5,3,https://place.map.kakao.com/975755626#review,,,,,,,129.08289697329687,35.22993326867634
414,시크릿,부산광역시 금정구 장전동 422-3번지,금정구,장전동,경양식,051 5153003,389837.4539,194264.4243,1.0,15,https://place.map.kakao.com/1060403788#review,,,,,,,129.08313642115866,35.22971064643791
415,인디저트 브런치카페,부산광역시 금정구 장전동 422-40,금정구,장전동,경양식,051 515 6800,389804.2374,194290.5378,,,,,,,,,,129.08277779606584,35.22995214401054
416,25디셈브리스펍,부산광역시 금정구 장전동 423-17,금정구,장전동,경양식,051 5182827,389733.7437,194286.1088,0.0,4,https://place.map.kakao.com/2021239604#review,,,,4.5,리뷰 47개,https://goo.gl/maps/cDPbdCm3Py8RdGB88,129.0820029102348,35.22992557670138
417,시어링앤스터프,부산광역시 금정구 장전동 423-22,금정구,장전동,경양식,,389760.074,194178.5828,4.7,23,https://place.map.kakao.com/1704861279#review,4.68,90,https://m.place.naver.com/share?id=1485073860&tabsPath=%2Fhome&appMode=detail,4.5,리뷰 19개,https://goo.gl/maps/oJ65AdE5RA54H1Uf9,129.08226718640933,35.228952062800715
418,밤비나,부산광역시 금정구 장전동 423-26번지,금정구,장전동,경양식,,389767.37,194286.7385,0.0,0,https://place.map.kakao.com/9071070#review,,,,,,,129.08237219791522,35.229924892310656
